DATE,PRODUCT,COMPETITOR,PAY_TYPE,COMPETITOR_PRICE,NUM_EXTRACTIONS,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE
2015-06-17,P3,C3,IMMEDIATE,1249,1,1249.00,1249.00,0.00,0.00,1249.00
2015-06-17,P3,C4,DEFERRED,1299,1,1299.00,1299.00,0.00,0.00,1299.00
2015-06-17,P3,C4,IMMEDIATE,1299,1,1299.00,1299.00,0.00,0.00,1299.00
2015-06-17,P3,C6,DEFERRED,1199,1,1199.00,1199.00,0.00,0.00,1199.00
2015-06-17,P3,C6,DEFERRED,1248.73,1,1248.73,1248.73,0.00,0.00,1248.73
2015-06-17,P3,C6,IMMEDIATE,1199,1,1199.00,1199.00,0.00,0.00,1199.00
2015-06-17,P3,C6,IMMEDIATE,1248.73,1,1248.73,1248.73,0.00,0.00,1248.73
2015-06-17,P4,C4,DEFERRED,569,4,569.00,569.00,0.00,0.00,569.00
2015-06-17,P4,C4,IMMEDIATE,569,4,569.00,569.00,0.00,0.00,569.00
2015-06-17,P4,C6,DEFERRED,499,2,499.00,499.00,0.00,0.00,499.00
2015-06-17,P4,C6,IMMEDIATE,499,2,499.00,499.00,0.00,0.00,499.00
2015-06-17,P5,C1,DEFERRED,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-17,P5,C1,DEFERRED,922,1,922.00,922.00,0.00,0.00,922.00
2015-06-17,P5,C1,IMMEDIATE,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-17,P5,C1,IMMEDIATE,922,1,922.00,922.00,0.00,0.00,922.00
2015-06-17,P5,C2,DEFERRED,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-17,P5,C2,DEFERRED,922,1,922.00,922.00,0.00,0.00,922.00
2015-06-17,P5,C2,IMMEDIATE,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-17,P5,C2,IMMEDIATE,922,1,922.00,922.00,0.00,0.00,922.00
2015-06-17,P5,C3,DEFERRED,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-17,P5,C3,DEFERRED,922,1,922.00,922.00,0.00,0.00,922.00
2015-06-17,P5,C3,IMMEDIATE,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-17,P5,C3,IMMEDIATE,922,1,922.00,922.00,0.00,0.00,922.00
2015-06-17,P6,C1,DEFERRED,1797.77,2,1797.77,1797.77,0.00,0.00,1797.77
2015-06-17,P6,C1,DEFERRED,1829.9,1,1829.90,1829.90,0.00,0.00,1829.90
2015-06-17,P6,C1,DEFERRED,1839.88,1,1839.88,1839.88,0.00,0.00,1839.88
2015-06-17,P6,C1,IMMEDIATE,1797.77,2,1797.77,1797.77,0.00,0.00,1797.77
2015-06-17,P6,C1,IMMEDIATE,1829.9,1,1829.90,1829.90,0.00,0.00,1829.90
2015-06-17,P6,C1,IMMEDIATE,1839.88,1,1839.88,1839.88,0.00,0.00,1839.88
2015-06-17,P6,C2,DEFERRED,1799.9,2,1799.90,1799.90,0.00,0.00,1799.90
2015-06-17,P6,C2,DEFERRED,1829.9,1,1829.90,1829.90,0.00,0.00,1829.90
2015-06-17,P6,C2,DEFERRED,1839.88,1,1839.88,1839.88,0.00,0.00,1839.88
2015-06-17,P6,C2,IMMEDIATE,1799.9,2,1799.90,1799.90,0.00,0.00,1799.90
2015-06-17,P6,C2,IMMEDIATE,1829.9,1,1829.90,1829.90,0.00,0.00,1829.90
2015-06-17,P6,C2,IMMEDIATE,1839.88,1,1839.88,1839.88,0.00,0.00,1839.88
2015-06-17,P6,C3,DEFERRED,1788.89,1,1788.89,1788.89,0.00,0.00,1788.89
2015-06-17,P6,C3,DEFERRED,1799.9,1,1799.90,1799.90,0.00,0.00,1799.90
2015-06-17,P6,C3,DEFERRED,1839.88,2,1839.88,1839.88,0.00,0.00,1839.88
2015-06-17,P6,C3,IMMEDIATE,1788.89,1,1788.89,1788.89,0.00,0.00,1788.89
2015-06-17,P6,C3,IMMEDIATE,1799.9,1,1799.90,1799.90,0.00,0.00,1799.90
2015-06-17,P6,C3,IMMEDIATE,1839.88,2,1839.88,1839.88,0.00,0.00,1839.88
2015-06-17,P6,C4,DEFERRED,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-06-17,P6,C4,IMMEDIATE,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-06-17,P6,C6,DEFERRED,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-06-17,P6,C6,IMMEDIATE,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-06-17,P7,C1,DEFERRED,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-17,P7,C1,DEFERRED,789,1,789.00,789.00,0.00,0.00,789.00
2015-06-17,P7,C1,IMMEDIATE,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-17,P7,C1,IMMEDIATE,789,1,789.00,789.00,0.00,0.00,789.00
2015-06-17,P7,C2,DEFERRED,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-17,P7,C2,DEFERRED,796,1,796.00,796.00,0.00,0.00,796.00
2015-06-17,P7,C2,IMMEDIATE,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-17,P7,C2,IMMEDIATE,796,1,796.00,796.00,0.00,0.00,796.00
2015-06-17,P7,C3,DEFERRED,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-17,P7,C3,DEFERRED,789,1,789.00,789.00,0.00,0.00,789.00
2015-06-17,P7,C3,IMMEDIATE,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-17,P7,C3,IMMEDIATE,789,1,789.00,789.00,0.00,0.00,789.00
2015-06-17,P7,C4,DEFERRED,748,4,748.00,748.00,0.00,0.00,748.00
2015-06-17,P7,C4,IMMEDIATE,748,4,748.00,748.00,0.00,0.00,748.00
2015-06-17,P7,C5,DEFERRED,911,4,911.00,911.00,0.00,0.00,911.00
2015-06-17,P7,C5,IMMEDIATE,792.57,4,792.57,792.57,0.00,0.00,792.57
2015-06-17,P7,C6,DEFERRED,749,2,749.00,749.00,0.00,0.00,749.00
2015-06-17,P7,C6,IMMEDIATE,749,2,749.00,749.00,0.00,0.00,749.00
2015-06-17,P8,C1,DEFERRED,498.99,4,498.99,498.99,0.00,0.00,498.99
2015-06-17,P8,C1,IMMEDIATE,498.99,4,498.99,498.99,0.00,0.00,498.99
2015-06-17,P8,C2,DEFERRED,479,1,479.00,479.00,0.00,0.00,479.00
2015-06-17,P8,C2,DEFERRED,498.99,3,498.99,498.99,0.00,0.00,498.99
2015-06-17,P8,C2,IMMEDIATE,431.1,1,431.10,431.10,0.00,0.00,431.10
2015-06-17,P8,C2,IMMEDIATE,498.99,3,498.99,498.99,0.00,0.00,498.99
2015-06-17,P8,C3,DEFERRED,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-17,P8,C3,DEFERRED,511.99,1,511.99,511.99,0.00,0.00,511.99
2015-06-17,P8,C3,DEFERRED,512.99,1,512.99,512.99,0.00,0.00,512.99
2015-06-17,P8,C3,IMMEDIATE,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-17,P8,C3,IMMEDIATE,511.99,1,511.99,511.99,0.00,0.00,511.99
2015-06-17,P8,C3,IMMEDIATE,512.99,1,512.99,512.99,0.00,0.00,512.99
2015-06-17,P8,C4,DEFERRED,479,4,479.00,479.00,0.00,0.00,479.00
2015-06-17,P8,C4,IMMEDIATE,479,4,479.00,479.00,0.00,0.00,479.00
2015-06-17,P8,C6,DEFERRED,491.77,1,491.77,491.77,0.00,0.00,491.77
2015-06-17,P8,C6,DEFERRED,491.79,1,491.79,491.79,0.00,0.00,491.79
2015-06-17,P8,C6,DEFERRED,495.77,1,495.77,495.77,0.00,0.00,495.77
2015-06-17,P8,C6,DEFERRED,495.79,1,495.79,495.79,0.00,0.00,495.79
2015-06-17,P8,C6,IMMEDIATE,491.77,1,491.77,491.77,0.00,0.00,491.77
2015-06-17,P8,C6,IMMEDIATE,491.79,1,491.79,491.79,0.00,0.00,491.79
2015-06-17,P8,C6,IMMEDIATE,495.77,1,495.77,495.77,0.00,0.00,495.77
2015-06-17,P8,C6,IMMEDIATE,495.79,1,495.79,495.79,0.00,0.00,495.79
2015-06-17,P9,C1,DEFERRED,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-17,P9,C1,DEFERRED,510.99,1,510.99,510.99,0.00,0.00,510.99
2015-06-17,P9,C1,DEFERRED,512.99,1,512.99,512.99,0.00,0.00,512.99
2015-06-17,P9,C1,IMMEDIATE,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-17,P9,C1,IMMEDIATE,510.99,1,510.99,510.99,0.00,0.00,510.99
2015-06-17,P9,C1,IMMEDIATE,512.99,1,512.99,512.99,0.00,0.00,512.99
2015-06-17,P9,C2,DEFERRED,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-17,P9,C2,DEFERRED,511.99,1,511.99,511.99,0.00,0.00,511.99
2015-06-17,P9,C2,DEFERRED,512.99,1,512.99,512.99,0.00,0.00,512.99
2015-06-17,P9,C2,IMMEDIATE,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-17,P9,C2,IMMEDIATE,511.99,1,511.99,511.99,0.00,0.00,511.99
2015-06-17,P9,C2,IMMEDIATE,512.99,1,512.99,512.99,0.00,0.00,512.99
2015-06-17,P9,C3,DEFERRED,511,1,511.00,511.00,0.00,0.00,511.00
2015-06-17,P9,C3,DEFERRED,511.99,1,511.99,511.99,0.00,0.00,511.99
2015-06-17,P9,C3,DEFERRED,512.99,2,512.99,512.99,0.00,0.00,512.99
2015-06-17,P9,C3,IMMEDIATE,511,1,511.00,511.00,0.00,0.00,511.00
2015-06-17,P9,C3,IMMEDIATE,511.99,1,511.99,511.99,0.00,0.00,511.99
2015-06-17,P9,C3,IMMEDIATE,512.99,2,512.99,512.99,0.00,0.00,512.99
2015-06-17,P9,C5,DEFERRED,509,1,509.00,509.00,0.00,0.00,509.00
2015-06-17,P9,C5,DEFERRED,599,3,599.00,599.00,0.00,0.00,599.00
2015-06-17,P9,C5,IMMEDIATE,442.83,1,442.83,442.83,0.00,0.00,442.83
2015-06-17,P9,C5,IMMEDIATE,521.13,3,521.13,521.13,0.00,0.00,521.13
2015-06-17,P9,C6,DEFERRED,491.77,1,491.77,491.77,0.00,0.00,491.77
2015-06-17,P9,C6,DEFERRED,491.79,3,491.79,491.79,0.00,0.00,491.79
2015-06-17,P9,C6,IMMEDIATE,491.77,1,491.77,491.77,0.00,0.00,491.77
2015-06-17,P9,C6,IMMEDIATE,491.79,3,491.79,491.79,0.00,0.00,491.79
2015-06-18,P1,C1,DEFERRED,1349.1,1,1349.10,1349.10,0.00,0.00,1349.10
2015-06-18,P1,C1,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-06-18,P1,C1,IMMEDIATE,1349.1,2,1349.10,1349.10,0.00,0.00,1349.10
2015-06-18,P1,C2,DEFERRED,1399,1,1399.00,1399.00,0.00,0.00,1399.00
2015-06-18,P1,C2,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-06-18,P1,C2,IMMEDIATE,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-18,P1,C2,IMMEDIATE,1349.1,1,1349.10,1349.10,0.00,0.00,1349.10
2015-06-18,P1,C3,DEFERRED,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-18,P1,C3,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-06-18,P1,C3,IMMEDIATE,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-18,P1,C3,IMMEDIATE,1349.1,1,1349.10,1349.10,0.00,0.00,1349.10
2015-06-18,P1,C5,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-06-18,P1,C5,IMMEDIATE,1424.05,2,1424.05,1424.05,0.00,0.00,1424.05
2015-06-18,P2,C1,DEFERRED,698.89,1,698.89,698.89,0.00,0.00,698.89
2015-06-18,P2,C1,DEFERRED,699,1,699.00,699.00,0.00,0.00,699.00
2015-06-18,P2,C1,IMMEDIATE,629.1,1,629.10,629.10,0.00,0.00,629.10
2015-06-18,P2,C1,IMMEDIATE,698.89,1,698.89,698.89,0.00,0.00,698.89
2015-06-18,P2,C2,DEFERRED,698.89,1,698.89,698.89,0.00,0.00,698.89
2015-06-18,P2,C2,DEFERRED,699,1,699.00,699.00,0.00,0.00,699.00
2015-06-18,P2,C2,IMMEDIATE,629.1,1,629.10,629.10,0.00,0.00,629.10
2015-06-18,P2,C2,IMMEDIATE,698.89,1,698.89,698.89,0.00,0.00,698.89
2015-06-18,P2,C3,DEFERRED,610.11,1,610.11,610.11,0.00,0.00,610.11
2015-06-18,P2,C3,DEFERRED,678.9,1,678.90,678.90,0.00,0.00,678.90
2015-06-18,P2,C3,DEFERRED,688.89,1,688.89,688.89,0.00,0.00,688.89
2015-06-18,P2,C3,DEFERRED,698.89,1,698.89,698.89,0.00,0.00,698.89
2015-06-18,P2,C3,IMMEDIATE,610.11,1,610.11,610.11,0.00,0.00,610.11
2015-06-18,P2,C3,IMMEDIATE,611.01,1,611.01,611.01,0.00,0.00,611.01
2015-06-18,P2,C3,IMMEDIATE,688.89,1,688.89,688.89,0.00,0.00,688.89
2015-06-18,P2,C3,IMMEDIATE,698.89,1,698.89,698.89,0.00,0.00,698.89
2015-06-18,P2,C4,DEFERRED,665,3,665.00,665.00,0.00,0.00,665.00
2015-06-18,P2,C4,DEFERRED,669,1,669.00,669.00,0.00,0.00,669.00
2015-06-18,P2,C4,IMMEDIATE,665,3,665.00,665.00,0.00,0.00,665.00
2015-06-18,P2,C4,IMMEDIATE,669,1,669.00,669.00,0.00,0.00,669.00
2015-06-18,P2,C6,DEFERRED,678.99,1,678.99,678.99,0.00,0.00,678.99
2015-06-18,P2,C6,DEFERRED,679,2,679.00,679.00,0.00,0.00,679.00
2015-06-18,P2,C6,DEFERRED,709,1,709.00,709.00,0.00,0.00,709.00
2015-06-18,P2,C6,IMMEDIATE,678.99,1,678.99,678.99,0.00,0.00,678.99
2015-06-18,P2,C6,IMMEDIATE,679,2,679.00,679.00,0.00,0.00,679.00
2015-06-18,P2,C6,IMMEDIATE,709,1,709.00,709.00,0.00,0.00,709.00
2015-06-18,P3,C1,DEFERRED,1148.9,4,1148.90,1148.90,0.00,0.00,1148.90
2015-06-18,P3,C1,IMMEDIATE,1148.9,4,1148.90,1148.90,0.00,0.00,1148.90
2015-06-18,P3,C2,DEFERRED,1148.9,4,1148.90,1148.90,0.00,0.00,1148.90
2015-06-18,P3,C2,IMMEDIATE,1148.9,4,1148.90,1148.90,0.00,0.00,1148.90
2015-06-18,P3,C3,DEFERRED,1148.9,2,1148.90,1148.90,0.00,0.00,1148.90
2015-06-18,P3,C3,IMMEDIATE,1148.9,2,1148.90,1148.90,0.00,0.00,1148.90
2015-06-18,P3,C4,DEFERRED,1299,2,1299.00,1299.00,0.00,0.00,1299.00
2015-06-18,P3,C4,IMMEDIATE,1299,2,1299.00,1299.00,0.00,0.00,1299.00
2015-06-18,P3,C6,DEFERRED,1199,2,1199.00,1199.00,0.00,0.00,1199.00
2015-06-18,P3,C6,IMMEDIATE,1199,2,1199.00,1199.00,0.00,0.00,1199.00
2015-06-18,P4,C4,DEFERRED,569,4,569.00,569.00,0.00,0.00,569.00
2015-06-18,P4,C4,IMMEDIATE,569,4,569.00,569.00,0.00,0.00,569.00
2015-06-18,P4,C6,DEFERRED,499,2,499.00,499.00,0.00,0.00,499.00
2015-06-18,P4,C6,IMMEDIATE,499,2,499.00,499.00,0.00,0.00,499.00
2015-06-18,P5,C1,DEFERRED,894.98,2,894.98,894.98,0.00,0.00,894.98
2015-06-18,P5,C1,IMMEDIATE,894.98,2,894.98,894.98,0.00,0.00,894.98
2015-06-18,P5,C2,DEFERRED,894.97,1,894.97,894.97,0.00,0.00,894.97
2015-06-18,P5,C2,DEFERRED,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-18,P5,C2,IMMEDIATE,894.97,1,894.97,894.97,0.00,0.00,894.97
2015-06-18,P5,C2,IMMEDIATE,894.98,1,894.98,894.98,0.00,0.00,894.98
2015-06-18,P5,C3,DEFERRED,894.98,2,894.98,894.98,0.00,0.00,894.98
2015-06-18,P5,C3,IMMEDIATE,894.98,2,894.98,894.98,0.00,0.00,894.98
2015-06-18,P6,C1,DEFERRED,1797.77,1,1797.77,1797.77,0.00,0.00,1797.77
2015-06-18,P6,C1,DEFERRED,1829.9,2,1829.90,1829.90,0.00,0.00,1829.90
2015-06-18,P6,C1,DEFERRED,1908,1,1908.00,1908.00,0.00,0.00,1908.00
2015-06-18,P6,C1,IMMEDIATE,1797.77,1,1797.77,1797.77,0.00,0.00,1797.77
2015-06-18,P6,C1,IMMEDIATE,1829.9,2,1829.90,1829.90,0.00,0.00,1829.90
2015-06-18,P6,C1,IMMEDIATE,1908,1,1908.00,1908.00,0.00,0.00,1908.00
2015-06-18,P6,C2,DEFERRED,1788.89,1,1788.89,1788.89,0.00,0.00,1788.89
2015-06-18,P6,C2,DEFERRED,1789.9,1,1789.90,1789.90,0.00,0.00,1789.90
2015-06-18,P6,C2,DEFERRED,1829.9,2,1829.90,1829.90,0.00,0.00,1829.90
2015-06-18,P6,C2,IMMEDIATE,1788.89,1,1788.89,1788.89,0.00,0.00,1788.89
2015-06-18,P6,C2,IMMEDIATE,1789.9,1,1789.90,1789.90,0.00,0.00,1789.90
2015-06-18,P6,C2,IMMEDIATE,1829.9,2,1829.90,1829.90,0.00,0.00,1829.90
2015-06-18,P6,C3,DEFERRED,1788.89,1,1788.89,1788.89,0.00,0.00,1788.89
2015-06-18,P6,C3,DEFERRED,1789.9,1,1789.90,1789.90,0.00,0.00,1789.90
2015-06-18,P6,C3,DEFERRED,1829.9,2,1829.90,1829.90,0.00,0.00,1829.90
2015-06-18,P6,C3,IMMEDIATE,1788.89,1,1788.89,1788.89,0.00,0.00,1788.89
2015-06-18,P6,C3,IMMEDIATE,1789.9,1,1789.90,1789.90,0.00,0.00,1789.90
2015-06-18,P6,C3,IMMEDIATE,1829.9,2,1829.90,1829.90,0.00,0.00,1829.90
2015-06-18,P6,C4,DEFERRED,1699,2,1699.00,1699.00,0.00,0.00,1699.00
2015-06-18,P6,C4,IMMEDIATE,1699,2,1699.00,1699.00,0.00,0.00,1699.00
2015-06-18,P6,C6,DEFERRED,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-06-18,P6,C6,IMMEDIATE,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-06-18,P7,C1,DEFERRED,783.99,1,783.99,783.99,0.00,0.00,783.99
2015-06-18,P7,C1,DEFERRED,785.99,1,785.99,785.99,0.00,0.00,785.99
2015-06-18,P7,C1,IMMEDIATE,783.99,1,783.99,783.99,0.00,0.00,783.99
2015-06-18,P7,C1,IMMEDIATE,785.99,1,785.99,785.99,0.00,0.00,785.99
2015-06-18,P7,C2,DEFERRED,782,1,782.00,782.00,0.00,0.00,782.00
2015-06-18,P7,C2,DEFERRED,785.99,1,785.99,785.99,0.00,0.00,785.99
2015-06-18,P7,C2,IMMEDIATE,782,1,782.00,782.00,0.00,0.00,782.00
2015-06-18,P7,C2,IMMEDIATE,785.99,1,785.99,785.99,0.00,0.00,785.99
2015-06-18,P7,C3,DEFERRED,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-18,P7,C3,DEFERRED,782,1,782.00,782.00,0.00,0.00,782.00
2015-06-18,P7,C3,IMMEDIATE,749.9,1,749.90,749.90,0.00,0.00,749.90
2015-06-18,P7,C3,IMMEDIATE,782,1,782.00,782.00,0.00,0.00,782.00
2015-06-18,P7,C4,DEFERRED,748,4,748.00,748.00,0.00,0.00,748.00
2015-06-18,P7,C4,IMMEDIATE,748,4,748.00,748.00,0.00,0.00,748.00
2015-06-18,P7,C5,DEFERRED,911,3,911.00,911.00,0.00,0.00,911.00
2015-06-18,P7,C5,IMMEDIATE,792.57,3,792.57,792.57,0.00,0.00,792.57
2015-06-18,P7,C6,DEFERRED,749,2,749.00,749.00,0.00,0.00,749.00
2015-06-18,P7,C6,IMMEDIATE,749,2,749.00,749.00,0.00,0.00,749.00
2015-06-18,P8,C1,DEFERRED,498.99,4,498.99,498.99,0.00,0.00,498.99
2015-06-18,P8,C1,IMMEDIATE,498.99,4,498.99,498.99,0.00,0.00,498.99
2015-06-18,P8,C2,DEFERRED,498.99,4,498.99,498.99,0.00,0.00,498.99
2015-06-18,P8,C2,IMMEDIATE,498.99,4,498.99,498.99,0.00,0.00,498.99
2015-06-18,P8,C3,DEFERRED,468.9,1,468.90,468.90,0.00,0.00,468.90
2015-06-18,P8,C3,DEFERRED,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-18,P8,C3,DEFERRED,508.99,1,508.99,508.99,0.00,0.00,508.99
2015-06-18,P8,C3,IMMEDIATE,422.01,1,422.01,422.01,0.00,0.00,422.01
2015-06-18,P8,C3,IMMEDIATE,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-18,P8,C3,IMMEDIATE,508.99,1,508.99,508.99,0.00,0.00,508.99
2015-06-18,P8,C4,DEFERRED,479,4,479.00,479.00,0.00,0.00,479.00
2015-06-18,P8,C4,IMMEDIATE,479,4,479.00,479.00,0.00,0.00,479.00
2015-06-18,P8,C6,DEFERRED,491.75,1,491.75,491.75,0.00,0.00,491.75
2015-06-18,P8,C6,DEFERRED,491.76,1,491.76,491.76,0.00,0.00,491.76
2015-06-18,P8,C6,DEFERRED,495.71,1,495.71,495.71,0.00,0.00,495.71
2015-06-18,P8,C6,DEFERRED,495.76,1,495.76,495.76,0.00,0.00,495.76
2015-06-18,P8,C6,IMMEDIATE,491.75,1,491.75,491.75,0.00,0.00,491.75
2015-06-18,P8,C6,IMMEDIATE,491.76,1,491.76,491.76,0.00,0.00,491.76
2015-06-18,P8,C6,IMMEDIATE,495.71,1,495.71,495.71,0.00,0.00,495.71
2015-06-18,P8,C6,IMMEDIATE,495.76,1,495.76,495.76,0.00,0.00,495.76
2015-06-18,P9,C1,DEFERRED,478.9,1,478.90,478.90,0.00,0.00,478.90
2015-06-18,P9,C1,DEFERRED,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-18,P9,C1,DEFERRED,509.99,1,509.99,509.99,0.00,0.00,509.99
2015-06-18,P9,C1,IMMEDIATE,431.01,1,431.01,431.01,0.00,0.00,431.01
2015-06-18,P9,C1,IMMEDIATE,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-18,P9,C1,IMMEDIATE,509.99,1,509.99,509.99,0.00,0.00,509.99
2015-06-18,P9,C2,DEFERRED,478.9,1,478.90,478.90,0.00,0.00,478.90
2015-06-18,P9,C2,DEFERRED,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-18,P9,C2,DEFERRED,508.99,1,508.99,508.99,0.00,0.00,508.99
2015-06-18,P9,C2,IMMEDIATE,431.01,1,431.01,431.01,0.00,0.00,431.01
2015-06-18,P9,C2,IMMEDIATE,498.99,2,498.99,498.99,0.00,0.00,498.99
2015-06-18,P9,C2,IMMEDIATE,508.99,1,508.99,508.99,0.00,0.00,508.99
2015-06-18,P9,C3,DEFERRED,468.9,2,468.90,468.90,0.00,0.00,468.90
2015-06-18,P9,C3,DEFERRED,508.99,1,508.99,508.99,0.00,0.00,508.99
2015-06-18,P9,C3,DEFERRED,510.99,1,510.99,510.99,0.00,0.00,510.99
2015-06-18,P9,C3,IMMEDIATE,422.01,2,422.01,422.01,0.00,0.00,422.01
2015-06-18,P9,C3,IMMEDIATE,508.99,1,508.99,508.99,0.00,0.00,508.99
2015-06-18,P9,C3,IMMEDIATE,510.99,1,510.99,510.99,0.00,0.00,510.99
2015-06-18,P9,C5,DEFERRED,509,2,509.00,509.00,0.00,0.00,509.00
2015-06-18,P9,C5,DEFERRED,599,2,599.00,599.00,0.00,0.00,599.00
2015-06-18,P9,C5,IMMEDIATE,442.83,2,442.83,442.83,0.00,0.00,442.83
2015-06-18,P9,C5,IMMEDIATE,521.13,2,521.13,521.13,0.00,0.00,521.13
2015-06-18,P9,C6,DEFERRED,491.69,1,491.69,491.69,0.00,0.00,491.69
2015-06-18,P9,C6,DEFERRED,491.75,1,491.75,491.75,0.00,0.00,491.75
2015-06-18,P9,C6,DEFERRED,491.76,2,491.76,491.76,0.00,0.00,491.76
2015-06-18,P9,C6,IMMEDIATE,491.69,1,491.69,491.69,0.00,0.00,491.69
2015-06-18,P9,C6,IMMEDIATE,491.75,1,491.75,491.75,0.00,0.00,491.75
2015-06-18,P9,C6,IMMEDIATE,491.76,2,491.76,491.76,0.00,0.00,491.76
2015-06-19,P1,C1,DEFERRED,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-19,P1,C1,DEFERRED,1899,1,1899.00,1899.00,0.00,0.00,1899.00
2015-06-19,P1,C1,IMMEDIATE,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-19,P1,C1,IMMEDIATE,1899,1,1899.00,1899.00,0.00,0.00,1899.00
2015-06-19,P1,C2,DEFERRED,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-19,P1,C2,DEFERRED,1899,1,1899.00,1899.00,0.00,0.00,1899.00
2015-06-19,P1,C2,IMMEDIATE,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-19,P1,C2,IMMEDIATE,1899,1,1899.00,1899.00,0.00,0.00,1899.00
2015-06-19,P1,C3,DEFERRED,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-19,P1,C3,DEFERRED,1899,1,1899.00,1899.00,0.00,0.00,1899.00
2015-06-19,P1,C3,IMMEDIATE,1259.1,1,1259.10,1259.10,0.00,0.00,1259.10
2015-06-19,P1,C3,IMMEDIATE,1899,1,1899.00,1899.00,0.00,0.00,1899.00
2015-06-19,P1,C5,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-06-19,P1,C5,IMMEDIATE,1424.05,2,1424.05,1424.05,0.00,0.00,1424.05
2015-06-19,P2,C1,DEFERRED,629.1,2,629.10,629.10,0.00,0.00,629.10
2015-06-19,P2,C1,IMMEDIATE,629.1,2,629.10,629.10,0.00,0.00,629.10
2015-06-19,P2,C2,DEFERRED,629.1,2,629.10,629.10,0.00,0.00,629.10
2015-06-19,P2,C2,IMMEDIATE,629.1,2,629.10,629.10,0.00,0.00,629.10
2015-06-19,P2,C3,DEFERRED,610.11,2,610.11,610.11,0.00,0.00,610.11
2015-06-19,P2,C3,DEFERRED,611.01,2,611.01,611.01,0.00,0.00,611.01
2015-06-19,P2,C3,IMMEDIATE,610.11,2,610.11,610.11,0.00,0.00,610.11
2015-06-19,P2,C3,IMMEDIATE,611.01,2,611.01,611.01,0.00,0.00,611.01
2015-06-19,P2,C4,DEFERRED,669,3,669.00,669.00,0.00,0.00,669.00
2015-06-19,P2,C4,DEFERRED,698,1,698.00,698.00,0.00,0.00,698.00
2015-06-19,P2,C4,IMMEDIATE,628.2,1,628.20,628.20,0.00,0.00,628.20
2015-06-19,P2,C4,IMMEDIATE,669,3,669.00,669.00,0.00,0.00,669.00
2015-06-19,P2,C6,DEFERRED,678.99,1,678.99,678.99,0.00,0.00,678.99
2015-06-19,P2,C6,DEFERRED,699.9,1,699.90,699.90,0.00,0.00,699.90
2015-06-19,P2,C6,DEFERRED,709,2,709.00,709.00,0.00,0.00,709.00
2015-06-19,P2,C6,IMMEDIATE,678.99,1,678.99,678.99,0.00,0.00,678.99
2015-06-19,P2,C6,IMMEDIATE,699.9,1,699.90,699.90,0.00,0.00,699.90
