WEEK,PRODUCT,COMPETITOR,PAY_TYPE,COMPETITOR_PRICE,NUM_EXTRACTIONS,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE
15,P6,C4,IMMEDIATE,12620.22,12,1889.10,2199.00,309.90,16.40,2103.37
15,P6,C6,DEFERRED,12593.00,13,1799.00,1799.00,0.00,0.00,1799.00
15,P6,C6,IMMEDIATE,12593.00,13,1799.00,1799.00,0.00,0.00,1799.00
15,P7,C1,DEFERRED,7710.96,13,829.00,879.00,50.00,6.03,856.77
15,P7,C1,IMMEDIATE,7535.16,13,791.10,878.99,87.89,11.11,837.24
15,P7,C2,DEFERRED,8589.96,13,829.00,879.00,50.00,6.03,859.00
15,P7,C2,IMMEDIATE,8414.16,13,791.10,878.99,87.89,11.11,841.42
15,P7,C3,DEFERRED,9468.95,13,829.00,879.00,50.00,6.03,860.81
15,P7,C3,IMMEDIATE,9381.05,13,791.10,879.00,87.90,11.11,852.82
15,P7,C4,DEFERRED,8460.00,25,799.00,879.00,80.00,10.01,846.00
15,P7,C4,IMMEDIATE,7760.22,25,747.15,879.00,131.85,17.65,776.02
15,P7,C5,DEFERRED,5274.00,17,879.00,879.00,0.00,0.00,879.00
15,P7,C5,IMMEDIATE,5388.27,17,747.15,773.52,26.37,3.53,769.75
15,P7,C6,DEFERRED,6576.21,13,791.10,849.00,57.90,7.32,822.03
15,P7,C6,IMMEDIATE,6576.21,13,791.10,849.00,57.90,7.32,822.03
16,P1,C1,DEFERRED,18139.00,14,1349.00,1899.00,550.00,40.77,1649.00
16,P1,C1,IMMEDIATE,17464.50,14,1214.10,1899.00,684.90,56.41,1587.68
16,P1,C2,DEFERRED,11643.00,14,1349.00,1899.00,550.00,40.77,1663.29
16,P1,C2,IMMEDIATE,11238.30,14,1214.10,1899.00,684.90,56.41,1605.47
16,P1,C3,DEFERRED,5396.00,6,1349.00,1349.00,0.00,0.00,1349.00
16,P1,C3,IMMEDIATE,6475.20,6,1214.10,1349.00,134.90,11.11,1295.04
16,P1,C5,DEFERRED,8994.00,8,1499.00,1499.00,0.00,0.00,1499.00
16,P1,C5,IMMEDIATE,7914.72,8,1319.12,1319.12,0.00,0.00,1319.12
16,P1,C6,DEFERRED,4497.00,5,1499.00,1499.00,0.00,0.00,1499.00
16,P1,C6,IMMEDIATE,4497.00,5,1499.00,1499.00,0.00,0.00,1499.00
16,P2,C1,DEFERRED,7162.15,14,594.15,798.00,203.85,34.31,716.21
16,P2,C1,IMMEDIATE,7336.90,14,594.15,798.00,203.85,34.31,666.99
16,P2,C2,DEFERRED,6428.20,14,629.10,798.00,168.90,26.85,714.24
16,P2,C2,IMMEDIATE,6742.75,14,594.15,798.00,203.85,34.31,674.28
16,P2,C3,DEFERRED,7267.00,28,699.00,798.00,99.00,14.16,726.70
16,P2,C3,IMMEDIATE,7756.30,28,594.15,798.00,203.85,34.31,705.12
16,P2,C4,DEFERRED,2737.00,9,879.00,929.00,50.00,5.69,912.33
16,P2,C4,IMMEDIATE,2649.10,9,791.10,929.00,137.90,17.43,883.03
16,P2,C5,DEFERRED,5893.00,14,799.00,849.00,50.00,6.26,841.86
16,P2,C5,IMMEDIATE,5977.90,14,721.65,849.00,127.35,17.65,747.24
16,P2,C6,DEFERRED,11859.20,28,749.00,799.00,50.00,6.68,790.61
16,P2,C6,IMMEDIATE,11859.20,28,749.00,799.00,50.00,6.68,790.61
16,P3,C1,DEFERRED,20951.57,28,1290.99,1349.00,58.01,4.49,1309.47
16,P3,C1,IMMEDIATE,20816.67,28,1214.10,1347.99,133.89,11.03,1301.04
16,P3,C2,DEFERRED,17022.71,28,1290.99,1347.99,57.00,4.42,1309.44
16,P3,C2,IMMEDIATE,17022.71,28,1290.99,1347.99,57.00,4.42,1309.44
16,P3,C3,DEFERRED,17063.82,14,1290.99,1348.00,57.01,4.42,1312.60
16,P3,C3,IMMEDIATE,17063.82,14,1290.99,1348.00,57.01,4.42,1312.60
16,P3,C4,DEFERRED,10493.00,14,1499.00,1499.00,0.00,0.00,1499.00
16,P3,C4,IMMEDIATE,9893.40,14,1199.20,1499.00,299.80,25.00,1413.34
16,P3,C5,DEFERRED,10185.00,14,1455.00,1455.00,0.00,0.00,1455.00
16,P3,C5,IMMEDIATE,11130.75,14,1382.25,1455.00,72.75,5.26,1391.34
16,P3,C6,DEFERRED,17461.77,14,1337.00,1349.00,12.00,0.90,1343.21
16,P3,C6,IMMEDIATE,17461.77,14,1337.00,1349.00,12.00,0.90,1343.21
16,P6,C1,DEFERRED,39095.69,28,1699.00,1899.00,200.00,11.77,1777.08
16,P6,C1,IMMEDIATE,39095.69,28,1699.00,1899.00,200.00,11.77,1777.08
16,P6,C2,DEFERRED,30612.49,24,1699.00,1899.00,200.00,11.77,1800.73
16,P6,C2,IMMEDIATE,30612.49,24,1699.00,1899.00,200.00,11.77,1800.73
16,P6,C3,DEFERRED,32265.76,24,1699.00,1892.63,193.63,11.40,1792.54
16,P6,C3,IMMEDIATE,31887.24,24,1699.00,1839.90,140.90,8.29,1771.51
16,P6,C4,DEFERRED,18970.20,19,1699.00,2099.00,400.00,23.54,1897.02
16,P6,C4,IMMEDIATE,20859.30,19,1699.00,2099.00,400.00,23.54,1896.30
16,P6,C6,DEFERRED,12593.00,14,1799.00,1799.00,0.00,0.00,1799.00
16,P6,C6,IMMEDIATE,12593.00,14,1799.00,1799.00,0.00,0.00,1799.00
16,P7,C1,DEFERRED,8475.10,14,791.10,879.00,87.90,11.11,847.51
16,P7,C1,IMMEDIATE,8053.18,14,711.99,859.90,147.91,20.77,805.32
16,P7,C2,DEFERRED,8475.10,14,791.10,879.00,87.90,11.11,847.51
16,P7,C2,IMMEDIATE,8053.18,14,711.99,859.90,147.91,20.77,805.32
16,P7,C3,DEFERRED,8475.10,14,791.10,879.00,87.90,11.11,847.51
16,P7,C3,IMMEDIATE,8053.18,14,711.99,859.90,147.91,20.77,805.32
16,P7,C4,DEFERRED,6852.00,28,849.00,879.00,30.00,3.53,856.50
16,P7,C4,IMMEDIATE,6105.87,28,747.12,791.10,43.98,5.89,763.23
16,P7,C6,DEFERRED,5835.10,14,791.10,849.00,57.90,7.32,833.59
16,P7,C6,IMMEDIATE,5835.10,14,791.10,849.00,57.90,7.32,833.59
17,P1,C1,DEFERRED,18154.10,14,1214.10,1899.00,684.90,56.41,1650.37
17,P1,C1,IMMEDIATE,16385.40,14,1214.10,1899.00,684.90,56.41,1638.54
17,P1,C2,DEFERRED,14642.00,14,1349.00,1899.00,550.00,40.77,1830.25
17,P1,C2,IMMEDIATE,14507.10,14,1214.10,1899.00,684.90,56.41,1813.39
17,P1,C3,DEFERRED,3912.10,3,1214.10,1349.00,134.90,11.11,1304.03
17,P1,C3,IMMEDIATE,3912.10,3,1214.10,1349.00,134.90,11.11,1304.03
17,P1,C5,DEFERRED,5996.00,5,1499.00,1499.00,0.00,0.00,1499.00
17,P1,C5,IMMEDIATE,5456.36,5,1319.12,1499.00,179.88,13.64,1364.09
17,P1,C6,DEFERRED,4047.00,6,1349.00,1349.00,0.00,0.00,1349.00
17,P1,C6,IMMEDIATE,4047.00,6,1349.00,1349.00,0.00,0.00,1349.00
17,P2,C1,DEFERRED,8126.80,14,629.10,829.90,200.80,31.92,738.80
17,P2,C1,IMMEDIATE,7357.90,14,629.10,829.90,200.80,31.92,735.79
17,P2,C2,DEFERRED,8155.90,14,629.10,829.90,200.80,31.92,741.45
17,P2,C2,IMMEDIATE,8016.10,14,629.10,829.90,200.80,31.92,728.74
17,P2,C3,DEFERRED,12808.00,28,629.10,829.90,200.80,31.92,711.56
17,P2,C3,IMMEDIATE,12808.00,28,629.10,829.90,200.80,31.92,711.56
17,P2,C4,DEFERRED,6503.00,28,929.00,929.00,0.00,0.00,929.00
17,P2,C4,IMMEDIATE,6503.00,28,929.00,929.00,0.00,0.00,929.00
17,P2,C5,DEFERRED,5843.00,14,799.00,849.00,50.00,6.26,834.71
17,P2,C5,IMMEDIATE,5843.00,14,799.00,849.00,50.00,6.26,834.71
17,P2,C6,DEFERRED,12432.00,28,749.00,799.00,50.00,6.68,777.00
17,P2,C6,IMMEDIATE,12432.00,28,749.00,799.00,50.00,6.68,777.00
17,P3,C1,DEFERRED,16762.90,28,1268.00,1338.00,70.00,5.52,1289.45
17,P3,C1,IMMEDIATE,16762.90,28,1268.00,1338.00,70.00,5.52,1289.45
17,P3,C2,DEFERRED,16814.90,28,1268.00,1339.00,71.00,5.60,1293.45
17,P3,C2,IMMEDIATE,16814.90,28,1268.00,1339.00,71.00,5.60,1293.45
17,P3,C3,DEFERRED,12899.90,14,1268.00,1338.00,70.00,5.52,1289.99
17,P3,C3,IMMEDIATE,12899.90,14,1268.00,1338.00,70.00,5.52,1289.99
17,P3,C4,DEFERRED,11592.00,14,1299.00,1499.00,200.00,15.40,1449.00
17,P3,C4,IMMEDIATE,11592.00,14,1299.00,1499.00,200.00,15.40,1449.00
17,P3,C5,DEFERRED,8730.00,9,1455.00,1455.00,0.00,0.00,1455.00
17,P3,C5,IMMEDIATE,8293.50,9,1382.25,1382.25,0.00,0.00,1382.25
17,P3,C6,DEFERRED,17144.86,14,1303.99,1337.00,33.01,2.53,1318.84
17,P3,C6,IMMEDIATE,17144.86,14,1303.99,1337.00,33.01,2.53,1318.84
17,P6,C1,DEFERRED,34419.96,28,1699.00,1999.00,300.00,17.66,1811.58
17,P6,C1,IMMEDIATE,34419.96,28,1699.00,1999.00,300.00,17.66,1811.58
17,P6,C2,DEFERRED,27459.70,28,1699.00,1999.00,300.00,17.66,1830.65
17,P6,C2,IMMEDIATE,27459.70,28,1699.00,1999.00,300.00,17.66,1830.65
17,P6,C3,DEFERRED,29133.00,28,1699.00,1999.00,300.00,17.66,1820.81
17,P6,C3,IMMEDIATE,29133.00,28,1699.00,1999.00,300.00,17.66,1820.81
17,P6,C4,DEFERRED,15592.00,14,1699.00,2199.00,500.00,29.43,1949.00
17,P6,C4,IMMEDIATE,14536.48,14,1699.00,1935.12,236.12,13.90,1817.06
17,P6,C6,DEFERRED,14549.89,12,1799.00,1956.89,157.89,8.78,1818.74
17,P6,C6,IMMEDIATE,14549.89,12,1799.00,1956.89,157.89,8.78,1818.74
17,P7,C1,DEFERRED,7488.00,14,799.00,849.00,50.00,6.26,832.00
17,P7,C1,IMMEDIATE,8886.30,14,719.10,849.00,129.90,18.06,807.85
17,P7,C2,DEFERRED,6689.00,14,799.00,849.00,50.00,6.26,836.12
17,P7,C2,IMMEDIATE,8087.30,14,719.10,849.00,129.90,18.06,808.73
17,P7,C3,DEFERRED,7312.30,14,764.10,849.00,84.90,11.11,812.48
17,P7,C3,IMMEDIATE,8031.40,14,719.10,849.00,129.90,18.06,803.14
17,P7,C4,DEFERRED,7341.00,28,749.00,849.00,100.00,13.35,815.67
17,P7,C4,IMMEDIATE,7770.50,28,749.00,806.55,57.55,7.68,777.05
17,P7,C5,DEFERRED,1758.00,8,879.00,879.00,0.00,0.00,879.00
17,P7,C5,IMMEDIATE,1547.04,8,773.52,773.52,0.00,0.00,773.52
17,P7,C6,DEFERRED,6442.00,14,749.00,849.00,100.00,13.35,805.25
17,P7,C6,IMMEDIATE,6442.00,14,749.00,849.00,100.00,13.35,805.25
18,P1,C1,DEFERRED,13293.00,13,1899.00,1899.00,0.00,0.00,1899.00
18,P1,C1,IMMEDIATE,13293.00,13,1899.00,1899.00,0.00,0.00,1899.00
18,P1,C2,DEFERRED,13293.00,13,1899.00,1899.00,0.00,0.00,1899.00
18,P1,C2,IMMEDIATE,13293.00,13,1899.00,1899.00,0.00,0.00,1899.00
18,P1,C5,DEFERRED,5996.00,7,1499.00,1499.00,0.00,0.00,1499.00
18,P1,C5,IMMEDIATE,5996.00,7,1499.00,1499.00,0.00,0.00,1499.00
18,P1,C6,DEFERRED,1349.00,1,1349.00,1349.00,0.00,0.00,1349.00
18,P1,C6,IMMEDIATE,1349.00,1,1349.00,1349.00,0.00,0.00,1349.00
18,P2,C1,DEFERRED,8867.59,13,699.00,829.90,130.90,18.73,806.14
18,P2,C1,IMMEDIATE,8797.69,13,629.10,829.90,200.80,31.92,799.79
18,P2,C2,DEFERRED,8867.58,13,699.00,829.90,130.90,18.73,806.14
18,P2,C2,IMMEDIATE,8797.68,13,629.10,829.90,200.80,31.92,799.79
18,P2,C3,DEFERRED,14731.68,27,664.05,829.90,165.85,24.98,775.35
18,P2,C3,IMMEDIATE,14731.68,27,664.05,829.90,165.85,24.98,775.35
18,P2,C4,DEFERRED,929.00,2,929.00,929.00,0.00,0.00,929.00
18,P2,C4,IMMEDIATE,929.00,2,929.00,929.00,0.00,0.00,929.00
18,P2,C5,DEFERRED,5843.00,14,799.00,849.00,50.00,6.26,834.71
18,P2,C5,IMMEDIATE,5843.00,14,799.00,849.00,50.00,6.26,834.71
18,P2,C6,DEFERRED,10087.00,27,749.00,799.00,50.00,6.68,775.92
18,P2,C6,IMMEDIATE,10087.00,27,749.00,799.00,50.00,6.68,775.92
18,P3,C1,DEFERRED,14251.98,27,1264.00,1346.00,82.00,6.49,1295.63
18,P3,C1,IMMEDIATE,14251.98,27,1264.00,1346.00,82.00,6.49,1295.63
18,P3,C2,DEFERRED,15519.98,27,1264.00,1346.00,82.00,6.49,1293.33
18,P3,C2,IMMEDIATE,15519.98,27,1264.00,1346.00,82.00,6.49,1293.33
18,P3,C3,DEFERRED,14171.98,13,1264.00,1346.00,82.00,6.49,1288.36
18,P3,C3,IMMEDIATE,14171.98,13,1264.00,1346.00,82.00,6.49,1288.36
18,P3,C4,DEFERRED,8893.00,10,1249.00,1299.00,50.00,4.00,1270.43
18,P3,C4,IMMEDIATE,8323.45,10,1061.65,1299.00,237.35,22.36,1189.06
18,P3,C5,DEFERRED,8730.00,11,1455.00,1455.00,0.00,0.00,1455.00
18,P3,C5,IMMEDIATE,9442.95,11,1265.85,1382.25,116.40,9.20,1348.99
18,P3,C6,DEFERRED,13019.95,13,1300.99,1303.99,3.00,0.23,1302.00
18,P3,C6,IMMEDIATE,13019.95,13,1300.99,1303.99,3.00,0.23,1302.00
18,P4,C4,DEFERRED,3633.00,20,499.00,569.00,70.00,14.03,519.00
18,P4,C4,IMMEDIATE,4059.75,20,499.00,540.55,41.55,8.33,507.47
18,P4,C6,DEFERRED,2495.00,9,499.00,499.00,0.00,0.00,499.00
18,P4,C6,IMMEDIATE,2495.00,9,499.00,499.00,0.00,0.00,499.00
18,P5,C1,DEFERRED,8482.00,10,999.00,1099.00,100.00,10.01,1060.25
18,P5,C1,IMMEDIATE,8062.40,10,899.10,1079.00,179.90,20.01,1007.80
18,P5,C2,DEFERRED,8482.00,10,999.00,1099.00,100.00,10.01,1060.25
18,P5,C2,IMMEDIATE,8062.40,10,899.10,1079.00,179.90,20.01,1007.80
18,P5,C3,DEFERRED,7383.00,10,999.00,1099.00,100.00,10.01,1054.71
18,P5,C3,IMMEDIATE,7073.30,10,899.10,1079.00,179.90,20.01,1010.47
18,P6,C1,DEFERRED,27639.00,27,1789.00,1889.00,100.00,5.59,1842.60
18,P6,C1,IMMEDIATE,27639.00,27,1789.00,1889.00,100.00,5.59,1842.60
18,P6,C2,DEFERRED,32658.76,25,1839.90,2089.05,249.15,13.54,1921.10
18,P6,C2,IMMEDIATE,32438.86,25,1839.90,2036.00,196.10,10.66,1908.17
18,P6,C3,DEFERRED,32925.13,25,1502.80,1889.00,386.20,25.70,1732.90
18,P6,C3,IMMEDIATE,31588.09,25,1502.80,1889.00,386.20,25.70,1662.53
18,P6,C4,DEFERRED,12194.00,11,1699.00,2199.00,500.00,29.43,2032.33
18,P6,C4,IMMEDIATE,13645.34,11,1699.00,2199.00,500.00,29.43,1949.33
18,P6,C6,DEFERRED,30691.48,24,1651.59,2097.26,445.67,26.98,1918.22
18,P6,C6,IMMEDIATE,30691.48,24,1651.59,2097.26,445.67,26.98,1918.22
18,P7,C1,DEFERRED,6330.00,13,789.00,798.00,9.00,1.14,791.25
18,P7,C1,IMMEDIATE,6330.00,13,789.00,798.00,9.00,1.14,791.25
18,P7,C2,DEFERRED,6330.00,13,789.00,798.00,9.00,1.14,791.25
18,P7,C2,IMMEDIATE,6330.00,13,789.00,798.00,9.00,1.14,791.25
18,P7,C3,DEFERRED,6330.00,13,789.00,798.00,9.00,1.14,791.25
18,P7,C3,IMMEDIATE,6330.00,13,789.00,798.00,9.00,1.14,791.25
18,P7,C4,DEFERRED,7740.00,27,749.00,799.00,50.00,6.68,774.00
18,P7,C4,IMMEDIATE,7740.00,27,749.00,799.00,50.00,6.68,774.00
18,P7,C5,DEFERRED,6093.00,27,849.00,879.00,30.00,3.53,870.43
18,P7,C5,IMMEDIATE,6091.98,27,738.63,773.52,34.89,4.72,761.50
18,P7,C6,DEFERRED,6142.00,13,749.00,799.00,50.00,6.68,767.75
18,P7,C6,IMMEDIATE,6142.00,13,749.00,799.00,50.00,6.68,767.75
18,P8,C1,DEFERRED,6747.53,20,474.05,529.90,55.85,11.78,519.04
18,P8,C1,IMMEDIATE,6223.58,20,449.10,529.90,80.80,17.99,518.63
18,P8,C2,DEFERRED,6773.53,20,474.05,529.90,55.85,11.78,521.04
18,P8,C2,IMMEDIATE,6249.58,20,449.10,529.90,80.80,17.99,520.80
18,P8,C3,DEFERRED,7873.34,20,499.00,529.90,30.90,6.19,524.89
18,P8,C3,IMMEDIATE,7823.44,20,449.10,529.90,80.80,17.99,521.56
18,P8,C4,DEFERRED,3594.00,10,599.00,599.00,0.00,0.00,599.00
18,P8,C4,IMMEDIATE,3234.60,10,539.10,539.10,0.00,0.00,539.10
18,P8,C5,DEFERRED,2396.00,5,599.00,599.00,0.00,0.00,599.00
18,P8,C5,IMMEDIATE,2108.48,5,527.12,527.12,0.00,0.00,527.12
18,P8,C6,DEFERRED,5823.77,19,499.00,537.00,38.00,7.62,529.43
18,P8,C6,IMMEDIATE,5823.77,19,499.00,537.00,38.00,7.62,529.43
18,P9,C1,DEFERRED,7273.63,20,474.05,529.90,55.85,11.78,519.54
18,P9,C1,IMMEDIATE,6749.68,20,449.10,529.90,80.80,17.99,519.21
18,P9,C2,DEFERRED,7821.42,20,474.05,529.90,55.85,11.78,521.43
18,P9,C2,IMMEDIATE,7297.47,20,449.10,529.90,80.80,17.99,521.25
18,P9,C3,DEFERRED,6284.65,20,499.00,529.90,30.90,6.19,523.72
18,P9,C3,IMMEDIATE,6234.75,20,449.10,529.90,80.80,17.99,519.56
18,P9,C5,DEFERRED,3594.00,10,599.00,599.00,0.00,0.00,599.00
18,P9,C5,IMMEDIATE,3162.72,10,527.12,527.12,0.00,0.00,527.12
18,P9,C6,DEFERRED,4755.79,20,499.00,537.00,38.00,7.62,528.42
18,P9,C6,IMMEDIATE,4755.79,20,499.00,537.00,38.00,7.62,528.42
19,P1,C1,DEFERRED,13293.00,13,1899.00,1899.00,0.00,0.00,1899.00
19,P1,C1,IMMEDIATE,13293.00,13,1899.00,1899.00,0.00,0.00,1899.00
19,P1,C2,DEFERRED,13293.00,12,1899.00,1899.00,0.00,0.00,1899.00
19,P1,C2,IMMEDIATE,13293.00,12,1899.00,1899.00,0.00,0.00,1899.00
19,P1,C5,DEFERRED,4436.20,3,1438.20,1499.00,60.80,4.23,1478.73
19,P1,C5,IMMEDIATE,4286.30,3,1349.10,1499.00,149.90,11.11,1428.77
19,P2,C1,DEFERRED,8292.80,13,699.00,798.00,99.00,14.16,753.89
19,P2,C1,IMMEDIATE,8076.10,13,629.10,798.00,168.90,26.85,734.19
19,P2,C2,DEFERRED,8348.90,13,699.00,798.00,99.00,14.16,758.99
19,P2,C2,IMMEDIATE,8055.30,13,629.10,798.00,168.90,26.85,732.30
19,P2,C3,DEFERRED,12627.09,26,664.05,798.00,133.95,20.17,742.77
19,P2,C3,IMMEDIATE,12627.09,26,664.05,798.00,133.95,20.17,742.77
19,P2,C4,DEFERRED,5203.00,18,699.00,799.00,100.00,14.31,743.29
19,P2,C4,IMMEDIATE,5745.14,18,674.10,799.00,124.90,18.53,718.14
19,P2,C5,DEFERRED,5593.00,13,799.00,799.00,0.00,0.00,799.00
19,P2,C5,IMMEDIATE,5872.65,13,695.13,799.00,103.87,14.94,734.08
19,P2,C6,DEFERRED,10795.99,26,749.00,799.00,50.00,6.68,771.14
19,P2,C6,IMMEDIATE,10795.99,26,749.00,799.00,50.00,6.68,771.14
19,P3,C1,DEFERRED,16813.80,26,1219.00,1346.00,127.00,10.42,1293.37
19,P3,C1,IMMEDIATE,16813.80,26,1219.00,1346.00,127.00,10.42,1293.37
19,P3,C2,DEFERRED,12876.90,24,1219.00,1346.00,127.00,10.42,1287.69
19,P3,C2,IMMEDIATE,12748.00,24,1160.10,1346.00,185.90,16.02,1274.80
19,P3,C3,DEFERRED,14144.90,13,1219.00,1346.00,127.00,10.42,1285.90
19,P3,C3,IMMEDIATE,14144.90,13,1219.00,1346.00,127.00,10.42,1285.90
19,P3,C4,DEFERRED,2498.00,3,1249.00,1249.00,0.00,0.00,1249.00
19,P3,C4,IMMEDIATE,2498.00,3,1249.00,1249.00,0.00,0.00,1249.00
19,P3,C5,DEFERRED,5820.00,7,1455.00,1455.00,0.00,0.00,1455.00
19,P3,C5,IMMEDIATE,5063.40,7,1265.85,1265.85,0.00,0.00,1265.85
19,P3,C6,DEFERRED,11677.00,13,1289.00,1301.00,12.00,0.93,1297.44
19,P3,C6,IMMEDIATE,11677.00,13,1289.00,1301.00,12.00,0.93,1297.44
19,P4,C4,DEFERRED,3493.00,26,499.00,499.00,0.00,0.00,499.00
19,P4,C4,IMMEDIATE,3493.00,26,499.00,499.00,0.00,0.00,499.00
19,P4,C6,DEFERRED,5318.00,13,499.00,569.00,70.00,14.03,531.80
19,P4,C6,IMMEDIATE,5318.00,13,499.00,569.00,70.00,14.03,531.80
19,P5,C1,DEFERRED,9390.18,13,989.09,1069.00,79.91,8.08,1043.35
19,P5,C1,IMMEDIATE,9290.28,13,899.10,1069.00,169.90,18.90,1032.25
19,P5,C2,DEFERRED,8401.09,13,989.09,1069.00,79.91,8.08,1050.14
19,P5,C2,IMMEDIATE,8301.19,13,899.10,1069.00,169.90,18.90,1037.65
19,P5,C3,DEFERRED,11208.56,13,989.09,1069.00,79.91,8.08,1018.96
19,P5,C3,IMMEDIATE,11108.66,13,899.10,1069.00,169.90,18.90,1009.88
19,P6,C1,DEFERRED,29357.30,26,1779.90,1889.00,109.10,6.13,1834.83
19,P6,C1,IMMEDIATE,28997.50,26,1619.06,1889.00,269.94,16.67,1812.34
19,P6,C2,DEFERRED,36060.61,25,1619.10,2089.05,469.95,29.03,1897.93
19,P6,C2,IMMEDIATE,35440.91,25,1619.10,1999.00,379.90,23.46,1865.31
19,P6,C3,DEFERRED,37023.51,26,1679.60,1889.00,209.40,12.47,1763.02
19,P6,C3,IMMEDIATE,31933.43,26,1591.20,1889.00,297.80,18.72,1680.71
19,P6,C4,DEFERRED,14393.00,10,1699.00,2199.00,500.00,29.43,2056.14
19,P6,C4,IMMEDIATE,14393.00,10,1699.00,2199.00,500.00,29.43,2056.14
19,P6,C6,DEFERRED,31314.72,26,1899.00,2097.26,198.26,10.44,1957.17
19,P6,C6,IMMEDIATE,31314.72,26,1899.00,2097.26,198.26,10.44,1957.17
19,P7,C1,DEFERRED,7165.00,13,789.00,799.00,10.00,1.27,796.11
19,P7,C1,IMMEDIATE,7085.10,13,719.10,798.00,78.90,10.97,787.23
19,P7,C2,DEFERRED,7165.00,13,789.00,799.00,10.00,1.27,796.11
19,P7,C2,IMMEDIATE,7085.10,13,719.10,798.00,78.90,10.97,787.23
19,P7,C3,DEFERRED,7805.20,13,719.10,799.00,79.90,11.11,780.52
19,P7,C3,IMMEDIATE,7006.20,13,719.10,798.00,78.90,10.97,778.47
19,P7,C4,DEFERRED,6841.00,26,749.00,799.00,50.00,6.68,760.11
19,P7,C4,IMMEDIATE,6841.00,26,749.00,799.00,50.00,6.68,760.11
19,P7,C5,DEFERRED,5943.00,22,849.00,849.00,0.00,0.00,849.00
19,P7,C5,IMMEDIATE,5170.41,22,738.63,738.63,0.00,0.00,738.63
19,P7,C6,DEFERRED,7031.00,13,749.00,799.00,50.00,6.68,781.22
19,P7,C6,IMMEDIATE,7031.00,13,749.00,799.00,50.00,6.68,781.22
19,P8,C1,DEFERRED,5618.30,26,478.00,524.90,46.90,9.81,510.75
19,P8,C1,IMMEDIATE,5618.30,26,478.00,524.90,46.90,9.81,510.75
19,P8,C2,DEFERRED,6049.40,26,431.10,524.90,93.80,21.76,504.12
19,P8,C2,IMMEDIATE,6049.40,26,431.10,524.90,93.80,21.76,504.12
19,P8,C3,DEFERRED,6599.13,26,455.05,524.90,69.85,15.35,507.63
19,P8,C3,IMMEDIATE,6575.18,26,431.10,524.90,93.80,21.76,505.78
19,P8,C4,DEFERRED,3893.00,18,499.00,599.00,100.00,20.04,556.14
19,P8,C4,IMMEDIATE,3653.40,18,499.00,539.10,40.10,8.04,521.91
19,P8,C5,DEFERRED,1272.00,2,636.00,636.00,0.00,0.00,636.00
19,P8,C5,IMMEDIATE,1119.36,2,559.68,559.68,0.00,0.00,559.68
19,P8,C6,DEFERRED,7091.92,26,496.00,526.00,30.00,6.05,506.57
19,P8,C6,IMMEDIATE,7091.92,26,496.00,526.00,30.00,6.05,506.57
19,P9,C1,DEFERRED,7167.97,26,478.00,524.90,46.90,9.81,512.00
19,P9,C1,IMMEDIATE,7167.97,26,478.00,524.90,46.90,9.81,512.00
19,P9,C2,DEFERRED,7603.18,26,431.10,524.90,93.80,21.76,506.88
19,P9,C2,IMMEDIATE,7603.18,26,431.10,524.90,93.80,21.76,506.88
19,P9,C3,DEFERRED,5530.35,26,455.05,519.89,64.84,14.25,502.76
19,P9,C3,IMMEDIATE,5027.40,26,431.10,519.89,88.79,20.60,502.74
19,P9,C4,DEFERRED,998.00,2,499.00,499.00,0.00,0.00,499.00
19,P9,C4,IMMEDIATE,998.00,2,499.00,499.00,0.00,0.00,499.00
19,P9,C5,DEFERRED,4866.00,12,599.00,636.00,37.00,6.18,608.25
19,P9,C5,IMMEDIATE,4282.08,12,527.12,559.68,32.56,6.18,535.26
19,P9,C6,DEFERRED,6111.93,26,496.00,526.00,30.00,6.05,509.33
19,P9,C6,IMMEDIATE,6111.93,26,496.00,526.00,30.00,6.05,509.33
20,P1,C1,DEFERRED,14792.00,14,1499.00,1899.00,400.00,26.68,1849.00
20,P1,C1,IMMEDIATE,14642.10,14,1349.10,1899.00,549.90,40.76,1830.26
20,P1,C2,DEFERRED,14792.00,14,1499.00,1899.00,400.00,26.68,1849.00
20,P1,C2,IMMEDIATE,14642.10,14,1349.10,1899.00,549.90,40.76,1830.26
20,P1,C3,DEFERRED,1499.00,1,1499.00,1499.00,0.00,0.00,1499.00
20,P1,C3,IMMEDIATE,1499.00,1,1499.00,1499.00,0.00,0.00,1499.00
20,P1,C5,DEFERRED,8994.00,9,1499.00,1499.00,0.00,0.00,1499.00
20,P1,C5,IMMEDIATE,8994.00,9,1499.00,1499.00,0.00,0.00,1499.00
20,P1,C6,DEFERRED,4497.00,3,1499.00,1499.00,0.00,0.00,1499.00
20,P1,C6,IMMEDIATE,4497.00,3,1499.00,1499.00,0.00,0.00,1499.00
20,P2,C1,DEFERRED,9145.58,14,719.00,789.00,70.00,9.74,762.13
20,P2,C1,IMMEDIATE,9145.58,14,719.00,789.00,70.00,9.74,762.13
20,P2,C2,DEFERRED,8501.59,14,641.90,799.00,157.10,24.47,772.87
20,P2,C2,IMMEDIATE,8277.60,14,577.71,789.00,211.29,36.57,752.51
20,P2,C3,DEFERRED,16456.00,28,682.92,799.00,116.08,17.00,748.00
